category_id,igdb_id,genre_id
1298711288,182180,32
1517558459,198439,8
1517558459,198439,9
1517558459,198439,31
1517558459,198439,32
443409039,199405,31
443409039,199405,32
1866706080,199576,31
1866706080,199576,32
1492845498,212426,12
1492845498,212426,13
1492845498,212426,34
548031855,212845,8
548031855,212845,33
284952176,214150,13
284952176,214150,15
284952176,214150,32
588472812,215777,5
588472812,215777,24
1975620892,221824,31
1438744626,225426,9
1438744626,225426,31
1438744626,225426,32
1524865890,225498,12
440494608,239097,31
440494608,239097,32
742862337,240496,32
1046086913,245289,12
1046086913,245289,14
1046086913,245289,15
1046086913,245289,16
1046086913,245289,24
1046086913,245289,32
1046086913,245289,33
238361926,252768,25
238361926,252768,31
238361926,252768,32
874542488,258799,12
874542488,258799,13
874542488,258799,32
1204054715,264341,9
1204054715,264341,13
1204054715,264341,15
1204054715,264341,16
1204054715,264341,32
500553462,272252,31
500553462,272252,32
231605962,279612,9
231605962,279612,31
826404209,285220,31
826404209,285220,32
833503597,287858,12
833503597,287858,31
41197409,291281,9
41197409,291281,31
41197409,291281,32
1795969691,312459,13
1795969691,312459,32
783559288,317086,5
783559288,317086,12
2095530365,317764,5
2095530365,317764,15
2095530365,317764,24
2095530365,317764,32
1022496868,320721,13
1022496868,320721,15
1022496868,320721,33
171712949,328408,13
171712949,328408,32
1154635015,330563,13
1154635015,330563,32
605737212,332032,13
605737212,332032,15
1102246784,337594,31
1102246784,337594,32
1519446996,342853,2
1519446996,342853,13
1519446996,342853,15
1519446996,342853,32
1291248517,344468,9
1291248517,344468,31
999919859,346175,12
999919859,346175,13
999919859,346175,31
769339126,355618,5
769339126,355618,32
769339126,355618,33
1973511447,371609,13
1973511447,371609,14
1973511447,371609,15
1973511447,371609,32
13529,186,2
13529,186,9
13529,186,31
4012,647,11
4012,647,15
19713,3878,12
19713,3878,31
3454,4319,2
3454,4319,5
3454,4319,9
3454,4319,15
3454,4319,26
3454,4319,31
32513,5025,2
32513,5025,9
32513,5025,12
32513,5025,31
32513,5025,32
18735,6959,5
369641,8006,9
369641,8006,25
369641,8006,31
12643,8722,5
12643,8722,32
98839,9284,8
98839,9284,31
98839,9284,32
19606,10591,5
9796,10605,4
9796,10605,33
10251,16035,8
26569,16253,5
498294,17981,5
498294,17981,32
9546,19160,12
9546,19160,31
491513,20392,12
491513,20392,31
491513,20392,32
492462,20454,8
492462,20454,9
492462,20454,31
492462,20454,32
490954,27870,31
490954,27870,32
490954,27870,34
496423,27874,2
496423,27874,31
496423,27874,32
413733,36141,5
413733,36141,10
413733,36141,13
413733,36141,14
413733,36141,32
27414,38545,4
27414,38545,25
20389,43872,12
20389,43872,15
1822,48994,12
1816229457,51467,9
1816229457,51467,31
1816229457,51467,32
370391,62923,11
370391,62923,13
370391,62923,15
11216,69703,13
33359,77283,16
1650957493,80944,2
1650957493,80944,31
503466,81095,31
503466,81095,32
499677,84197,31
499677,84197,32
503960,86813,13
503198,98469,8
503198,98469,12
503198,98469,16
503198,98469,31
503198,98469,32
506361,104568,9
506361,104568,31
506361,104568,32
1426287911,107292,12
1426287911,107292,31
510591,112129,13
510591,112129,32
514111,120278,7
514111,120278,33
1792145303,120529,31
1792145303,120529,32
582597410,121445,4
582597410,121445,12
582597410,121445,31
582597410,121445,32
514844,124683,5
514844,124683,31
514867,125474,13
514867,125474,31
514867,125474,32
514867,125474,34
1501041747,129791,12
1501041747,129791,13
1501041747,129791,31
1501041747,129791,32
516728,131946,13
516728,131946,14
516728,131946,32
516728,131946,33
1762466253,142567,9
1762466253,142567,31
1892905908,143276,2
1892905908,143276,9
1892905908,143276,13
1892905908,143276,31
1892905908,143276,32
1909037620,148700,12
1909037620,148700,25
1909037620,148700,31
1909037620,148700,32
718972278,152188,12
718972278,152188,13
718972278,152188,31
718972278,152188,32
1124963739,152611,9
1124963739,152611,12
1124963739,152611,31
1124963739,152611,32
1124963739,152611,34
1146964248,152754,13
1146964248,152754,31
1602652834,188055,13
399486196,192999,32
1654421360,198853,9
1654421360,198853,32
1242336772,200899,15
1242336772,200899,24
1242336772,200899,31
1242336772,200899,32
1242336772,200899,35
1788771872,202117,8
1788771872,202117,31
905309020,217129,9
905309020,217129,31
905309020,217129,32
906398452,217269,13
906398452,217269,15
906398452,217269,32
1222084749,219132,34
2010173910,222693,31
590277943,224749,32
590277943,224749,34
1812147445,226574,12
1812147445,226574,31
1803038332,228855,12
1803038332,228855,13
1803038332,228855,31
1405525287,236859,12
1405525287,236859,13
1405525287,236859,31
1405525287,236859,32
1406917793,239912,5
1406917793,239912,13
2028064108,248200,2
2028064108,248200,9
2028064108,248200,31
2028064108,248200,32
285097139,248906,13
285097139,248906,32
449513366,249029,31
449513366,249029,32
784262400,255022,31
784262400,255022,32
1640299733,259776,15
1640299733,259776,32
1127413268,266676,9
1127413268,266676,31
1127413268,266676,32
1803407703,271129,31
1803407703,271129,32
2110944494,276584,13
2110944494,276584,14
2110944494,276584,32
535381771,282183,12
535381771,282183,13
535381771,282183,32
421523334,293516,12
421523334,293516,15
421523334,293516,31
421523334,293516,32
2065112042,309545,9
2065112042,309545,31
2065112042,309545,32
378560650,312457,13
378560650,312457,15
378560650,312457,32
259795385,316509,12
259795385,316509,32
259795385,316509,35
578078875,318956,13
578078875,318956,31
578078875,318956,32
1113209113,320904,32
1113209113,320904,34
1666131207,325456,13
1501883674,327022,31
1501883674,327022,32
20540396,327141,31
20540396,327141,32
1604702426,328158,13
1604702426,328158,31
1604702426,328158,32
1710194296,331184,32
482455410,338093,10
482455410,338093,33
164328073,339795,13
164328073,339795,15
920198278,339881,5
920198278,339881,25
920198278,339881,32
920198278,339881,33
1571673506,344284,13
1571673506,344284,15
1571673506,344284,32
606865974,348216,4
464061456,349234,4
464061456,349234,13
464061456,349234,31
464061456,349234,32
1929330440,353349,35
1482651588,356148,31
1482651588,356148,32
1262640068,370247,2
1262640068,370247,9
1262640068,370247,32
2002186868,371130,32
9322,1249,4
11218,1580,8
15104,1719,8
15104,1719,31
15104,1719,33
32904,1886,5
32904,1886,31
27058,2629,7
2840,3721,8
2840,3721,31
14100,3794,31
1119,3796,12
1119,3796,31
1119,3796,35
10903,4140,4
10903,4140,33
16119,4180,5
16119,4180,8
16119,4180,31
15583,5525,11
15583,5525,12
15583,5525,15
414017,5564,13
414017,5564,32
313317,7420,12
313317,7420,24
313317,7420,31
313317,7420,33
11544,7496,4
11544,7496,8
11544,7496,12
11544,7496,31
108936,7641,8
108936,7641,9
108936,7641,31
108936,7641,32
19585,8583,12
19585,8583,31
29849,9963,5
29849,9963,31
29849,9963,33
459703,10373,5
459703,10373,7
459703,10373,8
459703,10373,31
459703,10373,32
29919,11831,5
29919,11831,10
29919,11831,12
21042,12298,25
493399,19935,12
493399,19935,25
493399,19935,31
493399,19935,32
493399,19935,33
493846,23236,13
493846,23236,15
493846,23236,32
494926,23330,12
17517,23742,11
17517,23742,12
17517,23742,31
494557,26194,8
494557,26194,31
495056,26772,13
495056,26772,14
506382,28244,13
506382,28244,15
506382,28244,16
496349,28706,14
496536,31328,2
496536,31328,9
496536,31328,31
67872,38877,13
67872,38877,15
501438,56658,15
501438,56658,31
501438,56658,32
498369,69500,5
498369,69500,15
499714,74537,9
499714,74537,31
499714,74537,32
499809,75130,9
499809,75130,31
498322,79255,12
24889,80578,15
24889,80578,16
513918,86504,9
513918,86504,13
513918,86504,31
513918,86504,32
127738571,89367,13
2110431078,90551,13
506383,103218,13
506383,103218,14
512964,119163,31
512964,119163,32
515431,121002,13
515431,121002,32
513802,121235,8
513802,121235,12
513802,121235,15
513802,121235,25
513802,121235,31
513802,121235,32
513959,121759,13
513959,121759,31
513959,121759,32
1731014122,129246,32
1465852136,133305,5
1465852136,133305,31
1465852136,133305,32
1465852136,133305,33
516695,133817,13
516695,133817,31
516695,133817,34
