user_id,user_name,login_name,broadcaster_type
567928581,mooda,mooda,partner
60034682,Hempocratys,hempocratys,affiliate
251707306,EpxilonAR,epxilonar,affiliate
43291454,Soberanudo,soberanudo,affiliate
891170473,R6S_KILLER1,r6s_killer1,normal
113288576,asuasuou,asuasuou,normal
23998474,eAzy1620,eazy1620,affiliate
1324957258,いい位置,iiiti1024,normal
1227176328,DuoForLive,duoforlive,affiliate
745138176,Comfyialiy,comfyialiy,affiliate
1281480165,facu_toche007,facu_toche007,normal
550390489,BrunicioTV,bruniciotv,affiliate
241668226,makeslol_,makeslol_,affiliate
904932904,maxuyaaaaa,maxuyaaaaa,normal
67389247,Vahri,vahri,affiliate
615203689,Cezar_y,cezar_y,affiliate
529223100,theocacs,theocacs,partner
506149608,YnpmT,ynpmt,affiliate
171055034,Menethax,menethax,affiliate
1393194786,TheSoulesstaco,thesoulesstaco,normal
55569334,el_hid3,el_hid3,affiliate
270352603,JuanOFaria,juanofaria,affiliate
104411939,pariente90,pariente90,normal
954532469,reksaikitten,reksaikitten,affiliate
495762388,skuentin,skuentin,affiliate
110298677,4divine4,4divine4,normal
57878968,Kram_Yelooc,kram_yelooc,normal
189142062,EdyKiraBr,edykirabr,affiliate
193417991,trahgeis,trahgeis,normal
526354389,AESOFSPADESS,aesofspadess,affiliate
49266558,Multiderso,multiderso,affiliate
226379387,richythecoolkid,richythecoolkid,affiliate
740101346,一澪一,rascal_2d,affiliate
1422498948,xluneey,xluneey,normal
199885795,marcaozinh0,marcaozinh0,affiliate
877226078,tomisq_,tomisq_,normal
1396872285,yonksed123,yonksed123,normal
156513979,TragicxComedy,tragicxcomedy,affiliate
479520060,encho_lol,encho_lol,normal
279117842,PenguSaint,pengusaint,affiliate
44835536,The_Darko,the_darko,affiliate
840444677,karmaflexxx,karmaflexxx,affiliate
198567324,BicioGraff,biciograff,affiliate
62030928,sukaixownz,sukaixownz,affiliate
485839518,LCY_YERCKITO,lcy_yerckito,affiliate
208533949,ali_mojarrita,ali_mojarrita,affiliate
1374943075,tmoneybands2,tmoneybands2,affiliate
1031450582,Air_fl0w,air_fl0w,affiliate
1117012382,jhonas2k,jhonas2k,normal
41463454,Arvius,arvius,partner
1278977220,YokhayIzamu,yokhayizamu,affiliate
188824496,FearMyDorito,fearmydorito,normal
592172474,chocomilkONLY,chocomilkonly,affiliate
117317686,gagerazo,gagerazo,affiliate
93141604,九4翩翩,weiswei,affiliate
781812044,neadaan,neadaan,affiliate
1374759024,el_laucha07,el_laucha07,normal
255017176,Daza_Sr,daza_sr,affiliate
479288257,nokilenoki,nokilenoki,normal
573077593,NrdPrncss,nrdprncss,affiliate
623597417,Blaz_snk,blaz_snk,normal
1095080923,beren_erchamion_117,beren_erchamion_117,normal
417140952,lippeehcs,lippeehcs,normal
159699835,arthurkatzhur,arthurkatzhur,affiliate
1202950602,lkweezzy,lkweezzy,normal
565378882,1Yosya,1yosya,affiliate
225703775,dpinoty,dpinoty,affiliate
550258914,ReMindStreamer,remindstreamer,affiliate
672107949,diniz3ira,diniz3ira,affiliate
1415112232,anny_sz2,anny_sz2,normal
604706256,seil_qwe,seil_qwe,normal
141344979,FrostyTwice,frostytwice,partner
39764483,koffincatgames,koffincatgames,affiliate
177132498,Sleyzer47,sleyzer47,affiliate
651299805,yoflyso,yoflyso,normal
489417072,juanketo01,juanketo01,affiliate
46374306,SirBerlinStyle,sirberlinstyle,partner
1401117442,galyit,galyit,normal
544538031,letjencook,letjencook,affiliate
1200220909,Chl1or,chl1or,normal
1383096422,igornexmtts,igornexmtts,normal
1054301130,lilithlilitulilith,lilithlilitulilith,normal
518944786,ZeroMeow23,zeromeow23,affiliate
952372885,ShadowTaquito,shadowtaquito,normal
110230198,Nellyyyyyyyyyyyyyyyyyyyyy,nellyyyyyyyyyyyyyyyyyyyyy,normal
119006843,NaiGY04,naigy04,normal
247425522,Flameeeeq,flameeeeq,normal
252659215,coachnyfas,coachnyfas,affiliate
601544119,DiosFocaLetheus,diosfocaletheus,affiliate
163881283,madman69,madman69,normal
526536961,Pazumi_,pazumi_,affiliate
532160516,LCVcult,lcvcult,affiliate
75703109,Symbolicc_,symbolicc_,affiliate
187860127,Erick99Z,erick99z,affiliate
472122800,SoyD4sh,soyd4sh,normal
582683911,Tr0phyHunter,tr0phyhunter,affiliate
120794822,MilaAyleen,milaayleen,affiliate
909733982,gaigexiansheng_twitch,gaigexiansheng_twitch,normal
550781503,chilabrox,chilabrox,affiliate
43618124,GrinningDaemon,grinningdaemon,affiliate
882616478,5ky666,5ky666,normal
554228888,ちょわん,chowon0408,normal
157540598,1banaani,1banaani,partner
257619990,jupiterpulls,jupiterpulls,normal
59120334,BeccaCat,beccacat,normal
176941885,denni_de_vino,denni_de_vino,affiliate
515938426,gargoille03,gargoille03,normal
90876751,KeaTeyy,keateyy,normal
36585023,Rasako,rasako,normal
1198457692,lenb_btw,lenb_btw,affiliate
492985578,zenix654,zenix654,affiliate
147958890,luch0pvp,luch0pvp,affiliate
455784230,ImJowe,imjowe,affiliate
601910309,Fanequinha,fanequinha,normal
42771500,ChoGAPPED,chogapped,normal
237078331,yoriyoii,yoriyoii,normal
178278360,IRhyszand,irhyszand,normal
1086524665,Pyke_321,pyke_321,normal
1103500343,sakamotofps2,sakamotofps2,affiliate
91851435,Mpc46,mpc46,affiliate
1022711222,3p3thy,3p3thy,affiliate
1421415110,gron2407,gron2407,normal
208098581,Giftzinga,giftzinga,affiliate
1101827470,linarium_,linarium_,affiliate
93293941,alwaysplanahealol,alwaysplanahealol,partner
28613264,Broqin,broqin,normal
959028775,itz_sylnt,itz_sylnt,affiliate
570203888,Hifex_,hifex_,affiliate
409901543,strokefgc,strokefgc,affiliate
617903427,ruiixn00,ruiixn00,normal
511802154,k4rhuuu,k4rhuuu,affiliate
72058405,boris_brejcshaco,boris_brejcshaco,affiliate
26489398,Turbotree,turbotree,affiliate
177047114,soufellas,soufellas,affiliate
434696268,black_wolf_lml,black_wolf_lml,affiliate
959620950,sukicookiex,sukicookiex,affiliate
1055258471,todop0deros0,todop0deros0,normal
154255139,nevena_18,nevena_18,affiliate
493627548,stredsito,stredsito,normal
